heart_rate,spo2,temperature,respiratory_rate,systolic_bp,sleep_hours,stress_level,activity_level,risk_level
89.9,93.9,36.1,16.0,134.8,4.6,1.4,1.6,low
96.4,95.4,36.8,18.1,124.6,12.0,7.4,8.5,low
91.1,95.7,36.7,19.3,157.0,3.3,6.1,2.3,high
81.4,98.8,37.5,19.5,125.7,8.5,2.8,2.8,low
89.2,97.3,36.4,12.3,113.9,11.2,1.7,6.9,low
97.2,95.2,37.1,20.9,119.8,11.0,7.5,3.4,low
93.9,100.0,37.1,20.1,143.7,10.5,7.5,5.2,low
71.2,98.1,37.7,13.2,112.4,10.6,5.1,6.2,low
67.7,97.6,37.0,17.6,115.3,5.3,2.8,5.9,low
81.8,98.7,36.0,16.7,112.6,8.3,2.2,3.6,low
92.1,96.2,36.6,15.6,123.2,9.7,6.5,2.6,low
91.0,98.0,36.6,17.6,116.9,8.2,6.0,5.9,low
89.7,96.1,37.5,18.6,104.3,3.2,6.5,4.9,moderate
97.9,96.3,36.5,24.1,136.0,9.7,6.4,8.4,low
83.9,94.3,36.8,20.2,104.8,8.8,6.2,7.6,low
91.8,98.9,36.8,17.0,115.9,2.2,4.4,7.6,low
98.0,100.0,36.8,18.9,117.9,5.8,1.6,8.4,low
82.5,100.0,36.3,10.5,127.8,8.3,2.1,1.5,low
88.9,97.5,35.9,18.5,121.7,7.9,5.0,2.6,low
86.2,97.5,36.1,17.8,115.0,11.1,0.1,1.1,low
86.6,97.1,37.3,16.7,118.1,9.4,7.1,0.8,low
88.4,97.4,36.3,20.6,142.6,3.3,7.7,5.0,moderate
89.2,95.9,36.3,19.5,139.0,4.7,7.9,3.7,moderate
78.1,98.2,36.4,16.8,115.6,5.5,0.6,1.9,low
80.3,98.0,36.0,19.0,115.0,8.4,5.2,5.4,low
78.1,95.6,36.9,13.3,127.6,4.6,4.7,0.2,low
103.8,95.0,36.7,24.2,126.7,3.3,4.6,9.5,moderate
94.8,98.5,37.3,23.6,124.6,6.4,8.4,5.0,moderate
70.5,96.4,36.5,16.0,125.5,11.3,5.1,4.8,low
77.5,95.9,36.4,21.5,127.5,2.0,5.0,6.2,low
81.7,98.4,36.6,12.8,136.5,3.8,4.8,4.0,low
63.8,98.3,36.4,17.3,149.6,3.7,4.2,4.5,low
104.1,96.9,38.0,20.5,150.1,4.1,8.3,6.2,critical
83.7,96.6,36.5,12.3,129.1,5.8,2.4,0.7,low
106.5,93.9,37.3,17.5,143.0,11.5,8.5,8.6,moderate
91.0,100.0,36.0,20.6,136.0,7.7,6.9,2.1,low
64.5,96.7,35.5,16.1,134.2,7.9,3.4,3.0,low
92.3,95.9,36.1,15.8,125.3,7.3,2.0,7.2,low
90.0,94.3,36.8,19.5,113.4,4.6,2.6,9.3,low
83.4,97.4,38.2,11.8,133.6,7.9,7.5,2.7,moderate
82.1,97.9,36.2,16.4,115.5,6.5,1.1,6.4,low
85.1,99.6,36.7,20.1,124.6,7.9,6.6,5.1,low
105.8,100.0,37.2,21.1,158.8,6.4,8.5,1.1,high
103.7,94.9,37.3,16.7,117.3,6.5,2.6,9.1,low
77.9,98.3,36.3,11.5,106.1,3.7,2.6,1.8,low
85.3,92.7,37.1,13.9,101.9,11.7,4.5,9.3,moderate
80.0,99.6,36.8,17.6,118.0,9.9,5.0,0.1,low
90.5,96.7,37.3,21.5,142.2,8.5,8.9,7.9,low
62.7,98.3,36.5,18.9,134.9,5.8,6.3,1.9,low
69.0,96.4,36.0,15.5,101.4,9.7,4.6,7.3,low
67.1,98.6,36.6,16.9,112.9,8.0,3.6,7.1,low
88.6,95.9,37.1,15.3,141.0,8.7,9.5,3.7,low
87.2,94.8,36.2,19.0,127.9,3.6,2.7,1.0,low
88.1,96.1,36.6,19.7,126.3,7.1,0.0,2.2,low
70.7,96.2,35.5,21.3,130.0,4.6,2.6,8.1,low
73.9,94.1,36.4,17.8,118.7,8.6,6.3,6.7,low
60.2,98.7,36.6,17.8,92.1,7.3,4.9,7.2,low
85.3,94.6,36.2,21.1,109.1,2.0,3.1,8.7,low
92.6,100.0,36.2,21.2,147.5,5.8,7.9,6.6,moderate
83.0,96.0,35.6,18.3,142.1,3.9,3.0,3.5,low
81.6,93.6,37.2,10.3,100.3,5.5,4.7,0.6,low
78.9,96.8,36.8,18.0,126.9,8.3,5.7,4.2,low
61.9,95.0,36.1,18.2,133.1,4.4,0.3,4.0,low
70.2,97.1,36.4,20.3,115.0,3.3,2.2,7.5,low
62.9,94.6,36.2,21.1,127.9,9.7,1.7,3.8,low
74.6,96.3,36.7,21.8,127.6,10.1,3.5,8.1,low
90.1,96.2,35.7,17.4,108.6,7.6,0.1,8.7,low
70.0,99.1,37.3,17.1,124.0,8.9,4.3,6.3,low
92.9,99.7,36.1,13.9,131.9,5.8,4.1,4.3,low
104.8,94.9,37.0,17.9,150.2,2.4,7.1,7.3,critical
83.3,97.5,37.1,14.0,131.8,2.4,2.9,0.7,low
85.7,98.0,36.7,17.1,128.6,6.9,4.0,3.2,low
64.2,97.3,36.1,18.4,110.6,3.4,1.2,6.4,low
81.7,98.6,36.3,18.8,120.1,4.1,1.2,5.5,low
83.7,97.9,35.8,13.3,105.2,10.5,4.7,2.7,low
89.7,97.7,36.9,15.6,126.2,4.3,0.0,6.9,low
70.3,96.3,36.6,23.5,120.4,7.8,3.6,0.8,low
88.1,94.4,37.2,21.3,155.7,9.3,9.9,2.6,moderate
73.6,98.3,36.3,12.2,127.3,9.6,1.7,0.5,low
75.3,92.8,37.7,16.8,118.5,9.4,1.4,8.2,moderate
77.4,100.0,36.5,15.0,120.0,6.0,5.0,3.2,low
103.9,94.4,36.0,24.6,128.6,7.4,6.3,9.8,moderate
94.1,95.5,36.3,19.8,128.6,4.2,4.9,0.0,low
77.3,94.7,36.6,15.6,116.1,5.6,4.3,1.2,low
85.6,96.0,36.5,20.3,140.9,2.5,5.0,9.3,low
64.9,97.6,36.9,19.1,138.0,3.3,0.4,6.4,low
77.1,94.9,37.2,14.3,136.0,4.4,6.8,1.2,moderate
79.8,97.7,36.8,16.1,106.0,9.3,0.6,1.7,low
94.5,98.8,36.4,16.1,110.2,3.5,1.5,3.6,low
103.4,98.5,37.4,22.7,144.6,2.4,0.4,9.4,moderate
95.8,90.7,36.3,22.7,130.7,6.9,6.4,9.6,moderate
65.9,98.5,37.0,16.6,130.9,5.4,2.4,0.3,low
97.7,92.2,36.5,28.3,131.3,7.4,8.1,8.5,high
114.2,96.6,36.7,21.5,122.4,5.7,7.7,9.0,high
86.6,97.2,37.2,20.7,133.8,3.7,8.7,4.2,moderate
79.8,100.0,36.1,13.8,103.5,11.9,5.7,0.0,low
81.9,96.7,36.6,21.9,124.3,3.0,1.6,5.2,low
80.5,92.3,37.2,20.1,141.0,10.9,5.9,7.2,moderate
58.7,96.3,36.9,19.1,128.3,11.2,6.3,6.4,low
78.0,94.1,36.7,12.6,102.7,5.6,2.9,6.0,low
93.1,93.7,36.6,18.1,131.4,5.8,2.5,3.3,low
62.6,97.9,36.6,16.3,120.6,4.7,1.0,0.0,low
78.7,97.6,35.6,16.6,121.2,6.6,3.9,7.3,low
75.8,95.4,36.4,22.6,123.0,7.5,5.0,8.0,low
84.3,99.0,37.3,14.0,114.6,7.6,0.7,7.3,low
89.9,95.8,36.6,21.0,143.4,11.9,7.5,4.1,low
75.8,97.1,35.9,14.7,121.1,10.6,3.6,1.8,low
99.8,95.7,36.8,15.4,143.0,6.1,8.3,4.4,low
35.3,94.1,36.6,17.0,128.4,7.2,2.2,5.2,low
92.3,95.3,36.0,18.4,130.9,3.6,5.7,8.2,moderate
74.7,98.2,35.9,16.4,131.2,9.2,3.0,6.1,low
84.4,98.2,36.9,17.9,114.2,9.3,4.5,5.2,low
85.8,97.6,36.5,20.4,114.9,6.3,5.6,4.6,low
93.8,98.3,37.0,15.6,145.1,7.6,9.5,2.3,low
81.2,96.6,36.6,26.8,121.5,5.6,1.6,8.6,low
94.1,95.9,37.2,21.7,147.7,10.2,8.9,6.2,low
131.6,99.1,37.2,23.4,154.5,2.4,9.7,9.2,critical
83.2,97.6,37.5,17.7,127.6,7.1,3.4,3.5,low
94.9,98.6,36.7,18.2,108.9,5.1,3.8,3.2,low
79.0,100.0,37.1,19.9,127.0,8.1,7.3,2.6,low
72.2,98.2,36.9,17.5,104.4,9.2,5.5,5.6,low
91.2,96.3,36.9,21.7,139.7,10.3,8.7,2.9,low
90.5,95.1,36.9,22.2,133.8,2.5,6.7,5.9,moderate
97.0,94.4,36.9,21.7,159.8,3.7,8.8,1.2,high
115.5,97.0,36.1,17.2,120.0,3.5,2.5,9.3,moderate
85.6,99.3,36.0,12.5,116.7,4.2,1.2,6.5,low
108.1,96.1,36.8,23.2,154.0,6.9,8.3,9.5,high
105.1,97.8,36.4,20.1,157.1,3.1,9.9,6.6,critical
70.6,94.6,35.8,16.2,115.9,5.8,2.6,6.3,low
72.8,95.9,35.9,18.4,136.2,3.2,2.1,7.2,low
72.7,99.9,36.7,17.2,130.0,9.4,7.4,4.8,low
67.4,94.6,36.5,18.9,109.2,8.6,4.1,7.1,low
80.7,98.9,36.8,11.4,139.7,3.8,0.4,4.2,low
98.7,96.4,36.9,13.7,134.5,3.7,6.5,1.9,moderate
58.6,97.0,36.8,18.6,132.9,5.0,5.1,2.8,low
70.7,100.0,36.2,14.7,138.6,6.9,2.4,5.1,low
67.3,95.9,35.8,11.8,104.8,10.2,4.8,1.8,low
104.3,96.9,36.4,25.1,138.3,3.3,9.1,0.3,critical
99.7,95.8,36.7,13.8,119.6,10.7,5.5,7.5,low
70.6,96.8,38.0,17.3,147.2,10.6,7.5,5.7,low
83.7,90.1,36.8,13.0,118.8,7.6,2.1,5.4,moderate
69.7,95.4,36.9,14.1,118.2,3.8,1.0,2.4,low
102.2,99.1,36.4,22.4,119.3,5.1,8.4,6.2,high
97.8,91.9,37.3,20.0,122.0,11.9,3.0,9.3,moderate
69.2,98.6,36.0,15.5,130.9,9.6,4.7,1.1,low
87.3,94.4,36.8,12.1,114.0,7.6,2.3,4.1,low
83.7,94.7,36.0,17.2,111.1,8.8,5.0,9.3,low
81.5,94.9,35.8,19.3,108.3,11.9,3.9,9.4,low
101.3,94.4,37.0,19.9,142.0,2.7,8.3,4.2,high
84.8,97.5,37.2,21.0,145.9,7.1,7.7,5.0,low
79.4,95.4,37.0,10.1,123.5,9.5,2.0,5.8,low
106.7,95.6,36.6,27.9,146.4,4.3,9.7,9.1,high
63.8,97.4,36.8,11.0,117.3,7.3,1.0,5.7,low
77.1,96.3,36.5,15.1,153.6,9.4,9.3,1.6,moderate
93.1,93.3,36.7,14.9,136.8,6.8,8.6,0.6,low
77.2,96.5,36.8,16.1,104.1,11.7,3.1,6.5,low
83.5,98.4,36.9,15.4,147.9,5.5,7.4,6.6,moderate
103.4,97.0,36.2,19.5,125.3,8.6,5.5,9.9,moderate
84.6,95.1,36.4,18.1,131.9,9.9,4.5,1.0,low
102.4,100.0,37.1,20.7,149.0,2.9,6.2,8.7,high
111.6,94.6,36.9,27.8,138.2,9.8,8.2,9.9,high
77.5,97.7,38.5,19.5,158.5,9.5,9.4,2.3,high
82.4,97.6,36.0,13.5,131.1,7.7,2.7,4.1,low
85.2,98.8,37.1,17.9,131.2,2.1,8.0,4.2,moderate
83.0,98.8,36.2,16.5,118.8,3.4,5.8,7.3,moderate
80.0,96.1,37.5,16.8,132.9,9.4,6.6,2.7,low
65.2,95.9,36.0,19.4,138.5,2.9,4.6,1.8,low
86.0,97.0,36.6,16.9,136.1,6.1,1.2,2.8,low
70.9,96.4,36.6,22.8,112.5,5.4,6.3,2.4,moderate
113.8,93.8,37.6,25.2,135.6,9.9,8.1,9.9,high
113.8,97.9,37.0,22.2,157.8,5.1,9.8,9.0,critical
82.4,94.9,36.8,21.7,134.5,4.0,8.6,6.2,moderate
71.1,93.0,36.0,15.3,117.5,9.8,2.4,0.7,moderate
72.4,98.7,37.1,12.5,131.8,11.0,0.7,1.0,low
82.1,97.1,36.0,12.7,124.4,10.3,2.7,6.9,low
82.5,99.0,36.2,18.7,125.8,2.8,1.9,4.2,low
87.9,97.4,35.3,20.8,116.7,5.1,5.5,8.8,moderate
66.3,97.2,37.2,18.0,131.9,6.9,1.9,5.9,low
96.5,92.8,36.7,18.9,132.4,4.0,7.6,9.1,high
98.3,95.2,36.5,19.6,147.5,2.0,6.5,0.4,moderate
86.1,94.6,36.9,19.1,122.5,2.7,4.2,7.3,low
116.3,96.0,37.2,24.8,140.6,11.6,7.7,9.6,high
74.0,96.5,36.6,12.2,116.5,4.0,0.3,5.2,low
55.8,95.9,36.5,13.0,124.0,3.8,5.2,6.1,moderate
89.8,97.2,36.4,22.3,133.0,3.0,7.7,3.1,high
90.0,95.8,36.4,12.8,140.7,2.3,1.3,5.0,low
83.1,95.7,37.0,14.9,129.9,10.9,6.4,2.6,low
86.2,99.7,37.0,16.4,123.0,6.1,6.3,6.9,low
102.5,98.5,36.3,24.6,134.5,10.3,9.7,6.4,high
103.4,95.2,36.5,17.5,145.4,7.4,9.3,6.2,moderate
82.4,98.4,36.2,12.1,142.0,11.7,5.3,7.7,low
77.9,97.9,37.1,16.3,153.2,11.7,4.9,6.6,low
75.3,97.8,36.7,16.9,124.2,5.8,6.2,3.2,low
90.1,98.0,36.6,16.8,127.8,6.0,0.9,5.5,low
95.1,100.0,37.4,19.3,110.7,3.6,2.5,7.5,low
115.2,98.4,36.2,20.3,144.2,9.7,8.9,7.4,moderate
132.6,94.7,37.1,28.5,147.6,7.9,9.9,9.9,high
106.5,100.0,36.4,22.8,168.1,4.9,10.0,0.8,critical
86.3,95.7,36.8,18.9,135.4,5.0,8.8,1.7,moderate
82.5,94.1,37.0,18.5,123.7,12.0,0.9,2.1,low
112.8,95.5,36.4,14.7,134.2,5.8,8.0,3.4,high
108.2,96.5,36.6,23.9,161.1,8.1,8.8,6.0,high
83.5,96.8,36.0,15.2,133.2,4.5,3.7,1.1,low
81.4,97.6,36.2,14.4,134.4,9.7,6.8,6.4,low
80.5,97.0,36.8,19.4,140.9,3.4,0.5,7.8,low
108.6,99.2,37.0,23.3,117.4,10.9,5.0,9.9,moderate
80.5,98.8,36.1,21.4,122.3,4.0,0.2,1.3,low
85.0,98.5,36.1,12.9,130.8,6.9,5.6,1.1,low
74.9,97.3,36.3,14.7,102.1,9.5,6.1,2.4,low
90.8,95.8,36.6,19.2,135.8,7.9,6.6,6.5,low
93.1,96.0,36.8,19.2,137.1,4.2,8.6,0.7,moderate
77.3,97.8,37.3,20.5,138.5,8.4,7.1,8.8,low
77.7,94.9,36.8,23.3,134.6,11.6,3.0,5.3,low
81.5,100.0,36.9,21.4,133.3,7.5,7.5,1.5,low
98.7,94.5,36.2,21.0,159.8,11.7,8.8,5.8,moderate
82.6,96.3,37.4,17.1,130.1,6.0,6.4,7.3,low
98.0,98.1,36.7,25.4,147.8,5.5,9.6,1.0,moderate
85.2,97.6,36.3,15.7,126.4,10.6,2.5,6.8,low
84.4,95.5,37.2,19.5,116.5,2.1,2.4,3.2,low
69.1,94.4,36.5,14.8,125.5,2.5,1.7,4.1,low
88.3,96.3,37.0,18.5,116.0,7.9,1.6,0.7,low
86.0,97.5,36.7,22.4,124.4,9.1,7.6,6.8,moderate
80.0,96.4,35.8,18.4,124.3,7.4,1.3,5.4,low
99.2,99.4,37.2,23.2,125.3,3.7,8.9,3.9,high
91.0,98.0,36.6,15.1,125.7,11.7,8.0,3.8,low
99.5,99.0,36.8,23.5,128.2,8.4,5.9,9.2,low
77.2,95.1,35.0,19.7,118.2,11.2,0.7,5.8,low
82.9,94.6,36.5,15.5,112.8,5.2,4.6,2.0,low
110.4,93.7,36.3,28.9,166.6,3.3,8.6,8.5,critical
116.5,95.6,37.5,21.8,144.5,9.9,9.5,3.6,moderate
76.3,97.6,37.0,15.3,135.1,2.1,1.8,6.3,low
83.3,93.5,37.4,9.9,116.2,8.6,4.5,6.5,low
76.7,97.4,37.2,21.6,126.0,5.7,7.4,7.1,moderate
76.8,96.3,37.0,19.2,111.9,7.0,1.9,7.5,low
106.3,97.6,37.7,21.9,126.1,10.7,7.2,8.3,moderate
98.6,100.0,36.2,15.8,128.2,8.9,3.1,7.4,low
92.4,96.7,36.0,22.6,129.6,4.7,0.0,10.0,low
91.3,97.9,37.7,23.8,150.4,10.0,9.8,8.6,moderate
76.5,95.2,36.0,15.8,128.4,8.0,4.8,3.1,low
123.5,94.8,36.5,25.3,118.3,3.0,6.7,9.0,high
69.4,100.0,36.2,19.3,141.8,6.5,0.1,3.0,low
100.4,94.1,37.4,18.9,116.0,4.9,9.5,3.9,high
77.0,95.9,36.5,17.7,105.0,11.3,0.9,6.2,low
102.4,98.0,36.6,20.0,140.7,2.3,5.9,9.6,moderate
74.2,92.4,36.7,18.7,118.6,11.9,4.1,1.5,moderate
93.8,98.7,36.1,20.7,126.1,3.8,8.1,0.2,moderate
90.0,93.2,35.5,19.3,158.6,2.9,5.1,5.6,moderate
82.9,100.0,37.3,15.9,135.4,3.3,2.0,1.4,low
75.5,97.5,36.9,21.4,149.3,2.7,7.4,7.0,moderate
95.5,97.5,37.1,19.9,109.3,5.5,3.4,9.4,low
70.4,95.8,37.1,23.5,133.4,8.4,0.4,3.8,low
90.7,99.3,37.0,19.5,129.9,10.4,4.9,4.1,low
93.4,97.6,37.1,18.0,124.7,6.8,1.3,7.9,low
78.5,92.6,36.7,22.5,110.5,2.6,5.6,2.8,high
72.6,95.5,37.2,15.6,114.9,7.4,2.5,2.6,low
107.1,98.8,36.6,23.2,141.0,8.4,8.1,9.6,high
98.3,98.9,36.3,17.1,106.2,8.8,2.4,3.2,low
72.0,94.5,36.4,19.6,135.2,2.5,5.5,0.6,moderate
67.3,95.7,37.2,12.5,121.0,8.9,2.9,6.0,low
113.3,100.0,37.6,25.2,140.1,2.2,9.8,3.0,critical
74.8,95.9,36.1,20.3,151.4,2.7,4.1,6.2,moderate
127.0,97.3,37.0,24.6,137.5,10.7,7.9,9.7,high
119.0,96.3,37.1,19.3,122.4,4.7,8.8,7.8,high
89.5,97.5,36.8,12.2,148.2,10.4,8.9,2.8,low
79.0,96.2,37.0,11.6,122.2,5.4,5.3,6.5,low
86.7,99.0,37.0,19.4,126.4,7.1,6.8,0.9,low
67.4,100.0,36.4,11.8,129.2,10.8,5.2,4.0,low
74.2,98.7,36.7,21.8,118.6,7.6,7.1,5.8,low
73.7,96.3,36.8,14.0,96.4,7.6,2.4,7.4,low
77.2,100.0,36.3,19.5,102.6,4.2,4.3,2.3,low
76.5,96.2,36.5,16.3,115.7,11.3,5.2,1.7,low
91.8,99.1,37.3,24.2,137.3,5.4,9.6,1.7,moderate
92.4,96.1,36.9,19.1,147.3,2.6,6.7,6.6,moderate
114.6,99.4,36.4,16.8,140.2,8.5,0.3,9.6,moderate
113.1,97.6,37.0,21.1,151.3,4.1,8.4,8.5,critical
113.1,97.2,37.4,23.1,172.8,10.0,9.5,1.4,high
79.1,96.1,37.0,15.2,120.1,9.0,4.9,6.0,low
48.3,95.8,35.9,14.9,123.7,8.9,2.0,4.8,low
107.0,93.8,36.8,17.0,96.4,3.7,4.7,9.9,moderate
84.4,94.9,37.0,20.3,142.6,10.0,9.2,0.8,low
101.9,98.7,36.5,22.8,107.1,9.2,2.9,9.1,moderate
63.3,97.3,36.5,12.0,111.2,6.1,0.3,4.1,low
55.5,96.5,36.7,13.4,141.5,6.6,1.4,1.8,low
83.4,96.3,36.3,14.0,107.5,11.7,0.7,8.3,low
60.9,98.5,36.9,16.7,114.0,11.2,3.6,4.2,low
73.7,96.2,36.3,11.8,139.1,6.8,1.3,2.6,low
102.7,95.2,36.5,14.4,131.1,8.1,6.8,8.7,moderate
92.4,92.0,36.2,21.8,145.8,3.3,2.9,9.8,moderate
80.9,96.6,36.3,18.4,132.1,4.1,7.0,0.1,moderate
85.3,94.6,36.7,17.3,145.0,7.2,6.2,1.0,low
84.0,98.3,36.4,18.3,104.9,2.7,4.1,3.3,low
111.7,96.7,37.1,22.3,169.8,2.3,9.8,8.2,critical
77.4,99.9,37.1,23.2,139.9,8.0,8.4,2.8,moderate
99.8,92.9,36.9,22.0,134.1,3.3,7.3,9.4,critical
108.7,91.9,37.9,22.7,151.3,9.5,8.3,9.1,critical
73.8,91.7,36.6,20.8,123.2,8.6,6.2,3.7,moderate
59.1,98.3,36.3,15.1,119.2,4.4,0.9,1.1,low
82.7,95.8,36.3,17.4,107.5,11.5,6.2,0.6,low
96.4,95.9,36.5,14.7,153.2,4.5,1.3,4.0,moderate
67.1,97.2,37.3,15.5,120.1,8.7,5.4,4.0,low
122.1,96.0,37.3,23.2,165.8,2.1,7.9,8.8,critical
85.6,97.5,36.3,12.6,102.1,7.6,3.2,1.6,low
80.2,100.0,36.2,20.3,119.2,10.5,3.7,5.8,low
87.6,97.2,36.5,27.0,120.2,8.3,1.0,8.9,low
82.0,98.3,36.9,18.0,125.1,11.6,2.0,3.5,low
57.8,95.3,36.1,22.5,126.6,9.0,6.4,4.6,low
66.7,97.6,36.4,15.0,124.6,4.6,4.1,1.2,low
64.1,96.5,36.1,21.8,121.2,8.7,6.1,7.1,low
61.2,93.0,36.1,14.2,121.8,9.6,4.8,3.0,low
75.6,98.6,35.7,16.6,137.3,8.9,7.8,4.0,low
68.1,98.2,36.5,20.2,136.4,6.6,6.2,2.5,low
79.1,95.7,35.8,17.5,139.2,3.2,2.2,5.8,low
97.4,100.0,36.6,18.8,145.2,10.7,9.4,4.8,low
71.6,93.8,36.6,17.9,121.2,9.2,2.8,0.5,low
85.4,98.2,36.0,15.5,129.1,2.9,1.0,8.5,low
59.5,97.3,36.4,16.4,142.0,7.2,0.7,3.5,low
92.4,97.3,37.3,21.0,145.5,6.3,8.7,6.3,low
81.3,100.0,37.0,16.2,150.7,7.5,8.6,5.4,moderate
87.9,95.8,37.0,15.2,112.0,5.5,1.7,2.2,low
82.0,96.5,37.2,14.1,102.4,4.9,4.5,2.6,low
91.3,97.0,36.7,10.5,111.1,10.2,6.0,0.1,low
89.7,99.0,36.8,18.2,140.9,3.5,1.6,8.0,low
102.7,98.6,36.2,18.1,137.0,2.0,4.5,8.7,moderate
78.9,99.7,37.2,19.3,119.7,9.7,1.1,7.3,low
97.3,97.0,37.3,23.4,126.8,4.6,3.9,8.5,low
82.0,95.0,36.7,13.9,135.2,4.2,5.3,3.2,low
101.1,95.5,37.8,16.2,160.1,8.3,9.9,0.3,high
111.0,94.7,35.9,20.8,155.9,3.6,7.2,9.0,critical
92.2,92.7,38.0,20.7,151.6,8.6,9.7,1.9,high
106.4,97.7,36.0,23.3,129.3,8.3,3.6,8.5,moderate
70.3,99.7,37.1,14.9,124.2,8.1,3.5,5.9,low
69.7,97.7,36.8,15.0,93.7,11.4,4.1,8.6,low
82.1,98.6,37.0,17.0,140.8,2.9,2.3,1.8,low
101.3,93.5,37.1,19.4,157.8,6.1,9.2,6.1,high
63.0,96.5,36.3,18.3,128.6,11.1,5.0,4.1,low
61.3,99.6,35.8,17.1,114.4,9.3,0.4,1.3,low
87.1,96.8,37.2,15.2,134.5,9.1,5.4,5.4,low
92.6,96.8,37.1,17.1,106.5,3.7,4.6,5.0,low
99.3,99.1,35.7,20.6,144.1,3.3,8.7,0.6,moderate
96.3,100.0,37.1,20.1,121.6,5.9,7.7,8.3,moderate
101.0,93.9,37.6,24.5,129.1,11.2,9.8,9.0,high
96.4,95.0,37.1,22.3,156.3,2.7,9.5,5.7,high
53.9,92.5,36.7,14.7,129.5,3.0,0.8,5.9,high
71.8,94.5,36.2,18.8,129.0,11.4,2.9,0.7,low
88.7,96.6,36.2,19.9,135.4,5.0,7.9,1.6,moderate
88.5,96.6,37.6,17.5,129.6,2.5,6.0,6.0,moderate
84.6,96.5,36.6,18.0,123.3,6.8,2.6,2.0,low
97.6,98.0,36.1,20.7,130.1,6.1,8.4,0.3,low
103.8,95.0,36.8,19.0,130.9,2.1,4.8,6.5,moderate
78.2,96.7,36.1,14.8,140.6,10.8,4.1,3.5,low
99.5,96.8,37.5,15.5,140.5,6.2,6.9,7.5,low
75.8,97.2,36.7,12.0,136.7,4.7,0.9,1.9,low
77.1,93.4,37.3,22.1,154.3,6.2,8.1,4.3,moderate
77.0,99.8,36.9,16.1,133.8,6.0,2.8,6.1,low
78.7,95.8,36.1,24.1,127.6,7.1,2.5,6.9,low
90.3,97.7,36.5,19.0,129.1,3.9,2.3,7.6,low
83.8,97.8,36.7,17.7,129.5,11.6,2.7,2.7,low
101.9,98.8,36.9,19.1,139.8,5.9,7.2,8.0,high
103.7,95.0,36.5,19.1,139.7,8.1,6.1,9.9,moderate
91.6,95.7,37.0,17.6,146.7,5.5,8.9,5.8,moderate
72.6,93.9,37.2,18.7,120.3,7.8,0.6,3.0,low
79.2,95.9,36.0,18.9,108.0,5.5,3.4,8.2,low
104.3,98.5,37.5,20.4,160.1,2.5,8.2,3.3,critical
80.9,95.3,36.6,16.0,121.4,3.3,0.6,3.2,low
63.8,100.0,36.8,15.2,120.8,8.8,3.5,3.4,low
87.8,96.4,36.5,17.5,142.5,2.8,6.5,3.6,moderate
98.0,95.6,36.9,17.5,118.7,7.8,4.4,4.7,low
77.3,96.9,37.0,18.5,127.3,3.9,2.9,1.9,low
86.7,98.5,36.3,15.9,147.5,8.8,7.4,1.9,low
76.0,95.6,37.0,16.6,99.9,6.8,1.0,1.7,low
104.4,92.9,36.9,14.8,154.7,2.6,8.8,4.8,critical
79.1,97.9,36.6,12.3,118.6,10.1,4.5,0.0,low
71.4,100.0,36.9,19.4,129.2,9.3,2.4,1.2,low
73.0,98.9,36.9,21.0,139.9,9.0,8.5,2.2,low
94.5,96.4,37.3,16.9,115.8,6.4,5.3,2.9,low
103.0,94.5,37.3,26.7,123.6,5.7,8.7,7.8,high
91.1,97.3,37.6,16.2,159.7,4.4,7.7,0.2,high
88.1,97.7,36.3,11.3,130.5,6.8,2.0,1.0,low
98.5,96.1,36.4,17.3,145.0,3.4,2.4,9.2,low
93.5,93.9,37.7,14.0,132.3,6.7,8.5,1.6,low
90.3,99.8,36.9,17.8,151.6,3.6,9.3,4.0,high
74.6,97.5,37.3,15.0,129.3,6.4,6.3,7.2,low
71.1,97.1,36.7,19.8,117.6,7.5,1.6,5.5,low
85.9,97.0,36.5,16.1,130.5,4.1,4.1,5.3,low
53.9,97.8,36.7,15.1,127.0,11.8,5.4,4.5,moderate
84.7,100.0,37.6,21.8,136.2,10.0,8.4,6.9,low
89.7,99.6,36.8,21.3,147.6,3.9,8.4,6.8,moderate
76.4,94.8,37.3,16.2,94.0,2.8,5.1,7.1,moderate
66.2,97.2,35.7,19.8,106.3,6.3,2.3,9.2,low
95.1,95.3,37.7,16.8,168.7,11.0,10.0,3.6,moderate
81.5,97.2,37.1,20.2,122.3,9.0,2.5,7.8,low
101.3,93.4,37.6,18.4,100.9,8.0,5.2,3.6,moderate
95.9,97.9,36.1,18.3,147.3,10.6,6.6,8.6,low
81.9,100.0,36.1,17.3,106.6,10.1,0.0,5.9,low
87.5,99.2,36.8,9.9,117.7,6.5,3.3,4.7,low
99.2,93.0,36.3,15.9,126.8,6.9,6.9,3.5,moderate
77.4,94.2,36.3,21.1,139.6,2.5,5.8,1.8,moderate
79.4,93.6,37.4,16.9,126.3,8.3,5.4,6.7,low
86.7,95.1,35.8,21.7,122.0,2.4,0.2,5.3,low
70.8,96.6,36.8,21.0,144.6,5.4,1.5,7.5,low
94.6,99.3,37.3,22.7,156.7,7.1,6.5,8.7,moderate
60.1,94.0,36.5,22.7,107.0,3.7,3.4,6.9,moderate
67.2,100.0,36.3,20.9,122.4,3.7,3.3,3.9,low
80.2,97.2,36.6,21.0,110.3,8.4,1.9,2.8,low
